IIGeqsbsYa-2,0.0522827893023
12aDKbayQQ-1,0.432251419801
BLiWOoHFsv-1,0.13274840298
OOxDzrLGEU-1,0.0670234428112
BITwDY3w2z-1,0.095916664766
vo5rS5oUES-1,0.354416077641
3hA8bmoDfb-2,0.0345363760798
obMeLTUwrq-1,0.0516926443777
WDglYXVwzX-1,0.137784515718
qAJYrZBwdF-1,0.134379827467
0CfgXxjYc4-1,1.82706645057
IBU1itpz9i-1,0.0586557931223
3hA8bmoDfb-7,nan
9PDrpFwmIR-1,0.349961957757
pRFBCts96k-1,0.0570305921255
mQGWLTuPqh-1,0.0468615152022
c9YLN3C43i-2,0.152554882075
RoGBZWkOeD-1,0.0852021882881
fp4ExoXGNi-1,0.0605166319613
eW6DAAlOL5-1,0.261343087791
iLvcCB1TdA-1,0.145796966002
W66KuXt9n0-1,0.0820940558213
IIGeqsbsYa-1,0.0902677365346
snf2q9cb6i-1,0.0226303901465
w5NKjCAYOC-1,0.0397821347294
HkW6qoRjVx-1,1.3952836637
NAxdBVtcz0-1,0.114060395528
9AkXMeQi29-1,0.0946867969707
AN6REXodtE-1,0.236069313586
IaPGrPSdjI-2,0.166721750335
cFQyDDXLQC-1,0.0700385866463
FTDWb2Uec3-1,1.74036036036
vzNFyb9EwG-1,0.255727716615
M5bGkFCrDG-1,0.0404371860671
22qYuoD63t-1,0.0591633645507
X55g1QDEmK-1,0.0693993008503
5Yxc8DbPiG-1,0.0355208863815
bUM5Yi4YtB-2,0.030605100326
FPt1p123cM-1,2.0955736224
shMvoPcFCQ-1,0.0589867460271
jtDDFTIcEM-1,0.105106820443
SvXvd1V9pQ-1,0.0932474525254
VnPPVJJpC9-1,0.0996568679998
Ccb3h5pN4E-1,4936.61169445
WvWUxRVFEz-1,0.0998536643227
R17UyjFKVG-4,0.0450881474377
YWyVMjB403-1,0.0911993044883
a0prIyhRz6-1,1844.35377734
euSiO5tC3s-1,0.375871792382
X55g1QDEmK-2,0.0907068489383
TS8EhiwGiF-2,0.0987335122132
PJp9oiWSay-1,0.0215983486791
V8GPcuKv32-1,0.0675059383317
OuzBErYbc8-1,0.309937956942
XHP6L8KIoP-1,0.0832176672983
VRtqFOGT90-1,0.0721117846473
1JgaiyBRS2-1,0.059830837865
CNKtzYmpej-1,0.0212748274118
DQvyQEPFCZ-1,0.0454526884345
Zyn5OmEYeR-2,0.0470856232096
0QELpjOS2q-1,0.0724240292727
W6JuFCKg9c-1,0.130308941729
isjVAp9PIe-1,0.249568271227
HwDVuhPkMX-1,0.825647793787
uIAyJuBUtu-1,0.0758445336382
rYGqRNPNQK-1,0.085429691208
8nSNpteopC-1,0.158312429009
Ip2UM6GGQh-1,0.0492604587598
eNXPTBOlrd-2,0.0319360889079
V9DS3q1iKm-4,nan
XLi3vBoLob-1,68.0614961961
i9yPwFE7Rq-1,0.191859377773
PZ1na3vLGo-1,0.104398978562
8HAIr21m9G-1,0.199015102209
i7YQN3x16O-1,0.134072847712
Ov9rTn4HKm-3,nan
Iv6xrYMg83-1,0.109174547013
NYvSc9zUHU-1,0.0508666795621
CoFbcyKrEP-1,0.170261185432
O8XcBLnS1x-1,0.180676515966
2ht4ijVCYs-1,0.0694184009463
03byftwqjL-1,0.0346676004202
4Ibwugg4I3-1,0.164873384793
4Xi95fWDZg-1,0.185638595861
lQ1OE7cvWm-1,0.139791830516
8kHCUvjBw9-1,0.197038500101
QMReQwi14T-1,0.0285476743169
QUypFzrUQL-1,0.337291757243
Eg1ZkLEjqN-1,0.187253897968
NhWXyZYuqx-1,0.115510698321
H3FeWm2jXc-1,0.0992752107332
E5QNjIxiZv-1,2.20892793116
qGDQOWDG3u-1,0.335658039305
I6OwvUlW1d-1,0.0597301493308
uLI8A4UEXv-1,0.147161332124
fh9ObI9tC3-1,0.826033516673
2ctvBFbR4x-1,0.0436002567503
nEcxrc4ic4-2,0.180870029764
atuitmTJRA-1,0.0757341258741
nbeUFBVf1N-1,2.76605258751
70CJx5wzdH-1,0.100509645377
dRt9RKQN5P-1,2.35769939458
iUmIsvHYSJ-1,0.0621384204411
jIKlFUB4yJ-1,0.0832553225862
Pw2XgvaR6v-1,2.23729462075
VnP2Wn9B7X-1,0.153652422235
NCQ7L3mzZY-1,0.0417969441784
wpOw6gMRwH-1,224.367206478
mEYyfi4l3W-1,0.111175127212
xC6Z5Veirp-1,0.0270137996219
3hA8bmoDfb-5,0.0552741617613
NLu2d6icQC-1,0.0920844591607
cogFUXe2Qp-1,0.0712405991278
huEIIbvmZz-1,0.0345298722409
YD9gs19Bvm-1,0.0656370469824
hYBK6lttbZ-1,0.0584762932556
5xUpey86ZY-1,0.0479863619797
o5PUpVdkWL-1,0.162317014603
MeRVwKXx7g-1,0.0277967451452
ZGL5gsJHGu-1,0.0669372286389
TN4Dh7BM3B-1,0.0718038256017
as6Ye17nLE-2,0.0215805313039
s6KMkbZw15-1,0.0293284987368
7rri6a6kjC-1,0.0733465919025
XSivDO4NmV-1,0.0691543139411
CsPQYMGgLP-3,nan
pQ6sOle5ao-1,0.259614605827
OrCfjOvRu6-1,0.127364807907
Rb7LYN27bX-1,0.274545159102
3I3uhDlQqF-1,0.027395184099
FpNZJHnCO4-2,0.0846766100523
e1q5FxOvUB-7,0.208031249251
RmpOm1rn66-1,0.0763268783048
ncZ9Lwe0rm-1,1.91225395065
Ogqw2EzEI2-1,0.517364498012
VHsHG2BFv8-1,0.224685371789
hFvZ4UUVGt-4,0.0968264788101
9Z6tEoIb3E-1,0.107874334514
IACF19BRYh-1,0.0291671041724
s6KMkbZw15-2,0.0407268685922
ImcCnt2EMn-1,0.132186354645
MK7jCHNYc5-1,0.715387098807
KhExUspe8Q-1,0.0716909714985
D8rc4n7qK8-1,0.0618254120088
lc21pRSoNg-1,0.247262099086
YS35ilaTU5-1,0.0417643144985
ajIj79DYmg-1,0.115240590786
f0KaPEMFNZ-1,1.65631887456
INvk6Kp0Wt-1,0.034443452899
BlyfKXLRfH-1,0.035648266785
IlvVtp2iEa-1,0.11378488215
nhMx5vlteE-1,0.149484012449
suWeISQxxp-4,0.107435571727
dF5DV5iZ6Q-1,0.0668457941086
Ar9tzjCDGC-1,0.274990102349
8NpzI1hMo2-1,0.249337709651
ELnuvVt7wM-1,0.237126028313
Qp13yltVqb-3,163.146464646
pvYbbdcoqC-1,0.167310788013
5qVIwBuOdZ-1,0.0812252274381
1VmuWytjCs-1,0.0262013170109
UVwh1rPQcl-1,0.0466699658282
iD9mujjFxw-1,0.0822737965188
pRiIIbFGV2-1,0.0698557282157
SELfJzgfNq-1,0.0835548045476
YOOrAdMLhL-1,0.107591179984
suWeISQxxp-3,0.217214852143
qCRHsjnqHv-1,0.132352596642
PTWoVSN3JZ-1,0.0713294672815
aA4SeaBcUM-1,0.151111427661
1yDnC43qNU-1,0.214872342987
elAd06qz0t-1,0.0733973986413
YcH5i7tAqQ-1,2.84694700461
qUrUWixtB8-1,0.0672518100471
LB5GnRTa5r-2,0.108612621246
mHLut0HJEY-1,205.118724559
EZeIHOg5Xi-1,0.324357398695
fZZGLnjjvq-1,0.0654097340647
ouPNX11Aps-1,0.317287513867
I8TgTZVou4-1,0.178009404637
wyp4hFsWU6-1,183.592449664
luQC6crcIg-2,0.279044544904
SdiJxvkNwn-1,0.218563173991
2HvuEOMtuM-1,0.0293096226006
iGZRG5sXY4-1,2.92886627085
pWFVNALOrY-1,0.0936965497205
PhLbRpKyMl-1,0.0618733744039
s3h5iRSdsO-2,0.284305688225
WjOLyUFLrI-1,0.0741622581942
SH5dCwmYlj-1,0.074936642756
GctXVoZNjQ-1,0.259683032235
s5Nuy50Nog-1,0.187879119625
A37COPJ8SU-5,0.194081018214
0To3KBQwpl-5,nan
kyP0b3yvuD-1,0.107617352607
