InPVtg5cSu,10.3745550807
U5sjrFWHmI,8.36621334555
fFVnNRiTo8,9.12590397546
DAL7OwhFsN,3.16472442501
WNskBpjJ6U,3.79840575995
H3uE75hSkR,1.85527727578
tfLXdQ5et9,11.9329203467
JO7CjILmox,2.681609861
kdTAsMlzyq,10.207642897
zmtwuaDawm,8.53966996167
3i2aosW75V,1.51173569853
dH9bJfmsGj,1.81098545985
iNZ3eKdydK,5.99772496812
I1vTIFRHxu,2.78626517847
zXAKSN5TPI,3.66108705873
hdsS8ijgGm,9.77611884969
HTICh3pwbO,2.70994721625
Dd9A18XkZf,3.28577664166
gLH4sSGjnB,3.78978369784
Lqfu8vv6uk,2.31930946129
YXRU5v7j8t,2.60356967239
r4tYpky8QD,2.00814180786
3yDhYSGjxl,2.64420234277
UQnl1opXH4,1.48721568421
eMBAeuPeL9,4.7927838078
hSADWRsJES,2.53134050463
xLAEuMOPXL,6.33300096857
obYvzYWEli,11.1325973629
F1kljl5KbC,3.59576351244
xCz5LJ0nMa,2.16551599565
1jkBjL3k6Z,2.75434525835
FuUGPbh07J,2.04789048186
nYSFebqigX,1.89622424582
WaAQ8roSmX,10.3580458561
rq0vWIkI9D,2.17960391472
JlSPaRaPE9,3.03588625151
WqVL5J5cCk,3.40092952055
pR885Kboyl,2.76776725844
ko2bSeEh3e,0.786288323232
giBXsbNKRr,2.55016708934
UPUluwidbJ,3.7622938947
XM8pUa9qyX,2.50160253074
5dBFmxLwFY,1.37440637962
dSqFbwCQAZ,5.4125533269
M2isSMLxAg,2.28204686919
V3OxCfKDUL,9.16651348002
UbH3y4sjuQ,5.36277486267
Fum73WsvtC,3.8783139518
qJnahFcL8u,1.93335342992
jwDMsuxmY7,7.02835028538
9NXSN23jTZ,2.66930274783
NtbAcsLEAX,1.66424365577
gkVxyp1my7,2.84754409981
6NGmHs2OkW,3.03169724219
luBOe8JMRE,9.02136633034
TnShZbnZVr,4.83741131044
xLj1VTtHC7,13.2516225729
NAU81CAeCf,1.63187587571
EUCyknyQca,8.78062442867
432cXbVlxc,2.97569766505
toMKoTzvYC,4.14327336834
TwkAZck2wD,8.40541945142
b16WW5glU6,2.16055881263
XwHoLIsHmN,3.03561440199
f9AVelFypA,1.99004366508
9aq5eKPsVb,5.17797919639
56pT5OnIP5,2.65007569816
4InZJJrXq8,4.69569792647
UNdsRyaewb,4.20525627377
uP71hE8H1a,6.51673497365
7YtlxpAaT1,3.03001222749
vLkqg3d0VK,5.13911632473
mu3ObppKd8,2.46207427584
nmmFGlXeEN,3.46775173998
7Dq1xor9QL,3.52912347816
g67ybKiqz7,9.65208460234
oMG1coM4Fh,1.92154556603
HMfCkMPbLg,1.48234895943
giKVIHLv3R,1.57806154173
r8flNQCOTh,0.656462172553
Sd8VelpDAS,10.7262137957
Tht9qS5CAQ,1.7011324951
MEiILqUcJ7,4.16210275172
EWH5avPzou,8.89178320918
QkybFhKHfx,2.10561345866
Frho3NCDU3,3.3507705799
aAwXUceClx,8.89024881359
f1dGddJCqi,2.46274937295
bFHxu7aFy6,2.02044835132
epXOQH19yH,2.54914398426
DoRtwaJN4X,3.80768799113
VGMv9rHOfa,1.16871779158
TEYDlSX4X2,7.96628570746
GXdBHZWyep,3.3516901131
B2TH3ERWCn,3.31081001634
ldC5QaIvfE,3.47882002526
T6Ilck3kPG,2.3180782694
LYdL6hRUMX,9.69882266056
5R88vu6NPg,1.43033499531
HURpIviBps,9.93905435509
OmpgA7s6mJ,nan
lLOGg0HxSx,1.53745272851
fvq9DsNePZ,10.0500037036
l5RZzC5E4T,2.39180169902
IsV4zmksdY,3.3463451429
xUBxM0E6rs,nan
XpFri0RY9G,2.44076522167
5xv0vR9vgZ,4.02041417664
enOeJjvpIC,10.1846591585
YcuiM5HywZ,2.6021406064
RWL2rL9K6r,1.22082680607
7D9LGzivGU,3.37486492753
ANPjOEv2ub,5.93677815818
LfwEkANo6S,nan
VgyTHj9Xut,1.3043854243
tAcprwzuuK,2.90485950902
O2bJdETMc0,1.11542970889
T2eSHW6r1i,2.22496574624
XXuQvBkqLq,2.5605546166
5mPdqit7MM,8.7805912195
f6RTyIOSpU,10.1189663805
KA1i4AFPHl,2.48465055114
36mZsTpeGY,2.34261233155
8qbbK2ua5v,2.55377276671
1BzuCFS4xz,2.25218798918
71oM1fFfjk,3.11883186085
6Xj5ewmWkQ,2.93437072105
tcqtX4pzOh,4.7350624149
JAc9NW1vwo,2.23121529327
llzTXG3O2U,2.24157764158
Zj3uOSZ5lo,9.30006335892
NZf4kuCr4a,1.47492022332
1MQj82JWHO,3.91803303653
h1VURL1NVk,2.31255292051
nbIVmvRB27,4.74143424836
ZAta8prXJH,2.73334657661
trIlSCdpOJ,1.29153271948
ZODN1ln2F4,4.25302501664
kX8kEVTuR6,2.4762960494
APfMP45kky,7.64048222963
UVwQP2kg8F,4.97872899179
cPdp0wOEry,0.858444145977
4KfkowIXwa,3.29115368976
JSzxYLZrhp,2.70923783807
yD7etbGwGq,11.3571566959
jzBCOleyBs,7.73286608679
fAHAefT52G,7.58633653622
7DkKvk2tQY,2.05382665292
GAH3uolxmf,1.0514251615
9U4zkfwv67,3.98357765535
jqIRGf2scw,7.87624486808
Y87WN7e5dk,3.06314933866
hBgSTyL33X,7.26254595918
9VtrnFiHs2,0.637524647805
nZqvnEoX0V,1.00812938335
HOKFrkY826,8.98266692234
gVHLGGt8pi,1.77549662394
wpT55PhbWd,7.86736305284
OR4TDKp8Sd,3.6470248
5iOaxhJB3N,5.2555503312
fGnrg4q5C2,1.57781092394
vwax8HDjir,12.244833679
awqaolCoet,1.19898293138
TkqExnzUpm,5.04524188354
UZhZGmR2KD,0.404134974363
wMW75y4EBW,4.45187297131
sRbIbAQ7VW,0.933257686028
G0sCq5UrJW,3.78006329085
JSCXn9igNE,3.87659086549
FNYP7EuMPf,7.80419672674
B8MyukcamQ,3.51998086741
YBb7vAFJ84,2.9503157259
4xvOUFfpBi,2.46681962848
Kq2HvFSp49,6.20482625068
M3Fl34rxpz,2.81655724093
QMaqdVL3GV,1.37170484223
2rgPT3jG95,3.92325341799
XWv6zkJngJ,1.54632775026
YmJmCF4Rqp,8.68912724612
L49Gf9QVdp,2.35351857727
vwtXbmVCQy,3.72443452383
BRWweXn4Fu,2.78009954332
yh9FW8VNTB,2.61226224983
9A6ct3NWk9,2.38051248465
IS9Kd1Bfdk,2.33363416063
bO1aBlf3qB,1.79932460007
pfgeK5Fwol,4.26142131095
9fxSiVECdC,3.57196037019
PH6tyBZa4f,0.903573084202
2YdkaEJ61Y,3.19122279685
E0L7AWeKsT,3.87017088664
JyKdcBnzv7,9.16651348002
YwYvh3Iw8o,1.10273629901
BUmTSb6gAF,2.35856708919
58y727tA5m,1.7156153565
vVtOf80qpb,12.2448362919
AxnEMaNZEM,3.51669093563
9fQfPBhrZm,2.13951609688
3mB3Z9XPpH,3.15706325524
TRjdeG5XZI,2.33050421426
hcgCaXazCY,2.38485758536
gEtjiTc8F1,1.18983668482
GLVmIAK6DY,1.9445888766
